1	2108	0.03199355981594732
1	1296	0.02794438250955591
1	1732	0.023236645485359628
1	2973	0.022914807073816244
1	1131	0.021312545517983877
1	2248	0.021230774335795285
1	912	0.021018790807960697
1	515	0.02086631366181341
1	348	0.020394492466907027
1	3396	0.020208250798923844
1	527	0.020045216692973444
1	1249	0.019534874171770963
1	2750	0.019187054978783254
1	1617	0.018947672174319603
1	1957	0.01712517336719738
1	1283	0.01630553688949903
1	1885	0.015918574576867746
1	1193	0.015705920301351827
1	1244	0.014607757075005643
1	1259	0.01431804084952466
2	593	0.2873189813615161
2	318	0.2397481704416301
2	356	0.21354487977723768
2	457	0.21213230741820105
2	377	0.16384620624671736
2	32	0.1602581176585341
2	480	0.15227338990739966
2	150	0.15113713491645117
2	597	0.1441090403729786
2	380	0.14029173645744394
2	590	0.13982461080842462
2	440	0.11222305221819032
2	50	0.11192498854558874
2	288	0.11002827625215982
2	265	0.10114413052065044
2	260	0.09958119208967035
2	16	0.09654880154447762
2	6	0.0952923098706048
2	587	0.08970105258060387
2	364	0.087807997264709
3	2571	0.11097925324231586
3	1206	0.10978946357966227
3	47	0.10856630553766702
3	3578	0.10701128667843354
3	593	0.10676707313667812
3	4011	0.10428326087423903
3	4993	0.10021190760162306
3	1704	0.08648998736435835
3	5618	0.08227962487033572
3	2028	0.07918660359275691
3	1732	0.07902905369831544
3	2997	0.07605215069269332
3	1270	0.07492090838577357
3	260	0.07313974954689018
3	3147	0.07284780942928828
3	377	0.06871158205908284
3	4306	0.06847507775144633
3	296	0.065199541430767
3	2329	0.06506359530337788
3	1198	0.06465066820655242
4	1198	0.42345212686002254
4	608	0.3787095793294696
4	260	0.306837533759549
4	1	0.2524057617445709
4	2918	0.25200362107724317
4	377	0.23921983211500022
4	541	0.23478059777438706
4	1270	0.22856909979823808
4	50	0.22747259608003556
4	1214	0.2249211241349866
4	1247	0.2241324406430766
4	1288	0.22198437463485673
4	1210	0.22160511706403807
4	3114	0.22136443463476912
4	1732	0.21577713879039262
4	589	0.21481124352591235
4	593	0.2106244941915651
4	2396	0.20810949563241235
4	2028	0.20677124363329222
4	480	0.2059315903953015
5	588	0.1876015947010968
5	150	0.15183048548803363
5	1704	0.14635664736308807
5	1	0.14504882609393352
5	356	0.13866664386701286
5	527	0.123154910610308
5	8961	0.11169939456513017
5	590	0.10910850851902291
5	2762	0.10627676886035153
5	2355	0.10293905798651137
5	4993	0.10290408458480332
5	2028	0.10014818019088634
5	3114	0.09910890702924173
5	780	0.09843023641071424
5	551	0.09711276553007012
5	587	0.09411773502993982
5	377	0.09407395028606395
5	1028	0.09355011895783853
5	1968	0.09307178921876265
5	500	0.09278329053577378
6	1	0.11836236893441779
6	4886	0.07704221610418857
6	1219	0.07565622222968776
6	1206	0.07443335423816347
6	223	0.0742970973634619
6	1196	0.06716534722402914
6	1203	0.06696066518160373
6	293	0.0665042830176629
6	608	0.06259325591434048
6	1213	0.059076713299526906
6	318	0.058933964535705215
6	1580	0.05821050388564017
6	1090	0.05751228563297115
6	527	0.0556435670358578
6	1214	0.05390807232117808
6	1252	0.053510704304807824
6	1193	0.05337698532677017
6	904	0.05331906108466217
6	908	0.05259735886490241
6	2580	0.05027560829383913
7	527	0.20269918159185235
7	593	0.19679775297733906
7	1198	0.18511811044989998
7	457	0.17994002834633566
7	745	0.16825680003000862
7	349	0.15726689044133704
7	260	0.15604692209289342
7	150	0.14699442165968063
7	1265	0.14500587447665694
7	750	0.1388396899437408
7	296	0.13708550271208803
7	589	0.12531223694796317
7	1240	0.11995007227849142
7	47	0.11642107856396361
7	293	0.11452258502135403
7	1210	0.10697256866113669
7	161	0.10136616673696376
7	919	0.09964035941611012
7	1213	0.09910194440676649
7	3114	0.0979512564495163
8	527	0.31694669020978494
8	318	0.2852099967696586
8	7153	0.2769207931907752
8	1196	0.25878318044708415
8	2959	0.22752448693153382
8	2329	0.20450216116446884
8	4306	0.20257061003977703
8	608	0.2015543993296983
8	1089	0.1995454992783806
8	1198	0.1985393489106556
8	4226	0.1926625991748278
8	4886	0.18316771826371026
8	47	0.181505505768268
8	593	0.1813016439849179
8	2762	0.17836651682477028
8	1961	0.1774460018451346
8	8961	0.17600848555388404
8	1732	0.17482751988469397
8	3793	0.17030129253045975
8	1265	0.17015079841335126
9	50	0.1914116963289633
9	1704	0.17931935462517
9	356	0.17279967298526575
9	1270	0.1401479652736547
9	593	0.13333568543955365
9	25	0.12958239193696194
9	3114	0.12841992862306564
9	32	0.12809270795411953
9	589	0.12745373386726006
9	4993	0.12570945600668593
9	2997	0.12378047670415909
9	858	0.11790512158934416
9	480	0.10469140237684271
9	2028	0.10336605192669719
9	2858	0.09791391109835337
9	364	0.09771024293221545
9	778	0.09599154222128402
9	1784	0.09179368732301993
9	1089	0.09091006500535276
9	1213	0.09090574592667947
10	527	0.15710222983603644
10	593	0.15679667449969176
10	589	0.12447729790331998
10	1196	0.11918921661050189
10	2028	0.10376521611303877
10	356	0.10062446233211086
10	1210	0.0970844567590454
10	1214	0.09618341830081684
10	1089	0.08954224919186995
10	1136	0.0877599918976337
10	296	0.085494135358094
10	260	0.08471417772606676
10	2716	0.08294175615007728
10	1225	0.08277006867134033
10	2858	0.08038409217168611
10	4993	0.08012398888411223
10	541	0.08001646826846269
10	1968	0.07865696110543378
10	648	0.07736173836222955
10	36	0.07712745758653594
11	527	0.08329594334634423
11	608	0.08271404614592842
11	1089	0.07468624481413105
11	58559	0.0684420884328164
11	318	0.06503119226116293
11	2858	0.060366386429661904
11	1704	0.058310127718994555
11	1196	0.058149650210309906
11	47	0.0572771974849963
11	356	0.056870236172894384
11	1732	0.05589273744594877
11	1193	0.054889259007819116
11	79132	0.05487004544923217
11	592	0.05236508738157515
11	88140	0.05157508670783288
11	2959	0.05147032595904585
11	68157	0.05130378811094251
11	588	0.05016346727785235
11	150	0.046802080533323194
11	5418	0.046692122246811914
12	589	0.03871135933586626
12	780	0.034656668201715146
12	1917	0.03200372427580508
12	316	0.03164659317959083
12	541	0.02717124060767374
12	10	0.026511405262490236
12	3753	0.025369536545031504
12	1265	0.024309552305381288
12	1777	0.023307013417635195
12	3996	0.023228018403211037
12	608	0.02279555940763631
12	1288	0.022689815792813643
12	4993	0.022660198705213803
12	2396	0.02259679375547245
12	648	0.022483501847037308
12	480	0.021783491945081484
12	3897	0.021144301234329862
12	3967	0.021089805850442775
12	858	0.021038098042096172
12	1396	0.020960843455888792
13	318	0.27430918358247836
13	2571	0.2283758887038882
13	5952	0.1799575903477375
13	6539	0.15262829806975634
13	2959	0.15086749299861507
13	1	0.15028270696513182
13	7153	0.14870665374361378
13	2028	0.1374616188765918
13	364	0.12729962068168882
13	4878	0.12486121544303878
13	46578	0.12213060889423205
13	8961	0.11599846046091256
13	110	0.1122955023282624
13	377	0.11147042946861122
13	50	0.11052229789892036
13	3578	0.10809894728896095
13	260	0.10764203852165291
13	1732	0.10581707339614681
13	1198	0.10089338376756399
13	79132	0.10032298978502703
14	1198	0.09977885661137031
14	1	0.09771336548208763
14	260	0.07308861201205902
14	1210	0.06426018375208414
14	7153	0.05778538870216462
14	4886	0.05267051802248132
14	1200	0.04891711173973497
14	223	0.04598459736281364
14	2355	0.04458112613483322
14	588	0.04265260495029396
14	296	0.042513980352062435
14	1291	0.04018943657801815
14	8961	0.039813157954844844
14	608	0.039086453329005975
14	595	0.037224785099446406
14	2571	0.03627446588146549
14	34	0.035807382990346644
14	2194	0.03511750430050403
14	1968	0.03449246131092649
14	2987	0.03394907762341273
15	50	0.6227152574361055
15	593	0.5947466394231659
15	318	0.5483026528961558
15	356	0.5232470549743854
15	4993	0.44002752717562627
15	1196	0.43467892743692316
15	7153	0.3999392237165995
15	1198	0.39169083713357694
15	2959	0.35570624854609784
15	1213	0.3540066021929604
15	1206	0.3494049154881303
15	1210	0.34842397003518955
15	2918	0.3460468085699141
15	4886	0.34576025246940195
15	1270	0.34572006276751055
15	1200	0.3333264243018886
15	908	0.3284657668948126
15	1225	0.32744980226160175
15	1291	0.3232245309384112
15	1219	0.31210811781718145
16	2858	0.14265187045590477
16	527	0.12201854202533974
16	608	0.10618524979376257
16	2571	0.10598863542243386
16	296	0.09469093748543396
16	2959	0.07166836078121333
16	356	0.07034552374289793
16	1923	0.06531618396910506
16	858	0.06370209158530199
16	2628	0.06273765624546196
16	2396	0.060612094487749346
16	4011	0.0573943206117864
16	1270	0.055976090532533856
16	2542	0.05585377044729069
16	3386	0.05322195665762589
16	318	0.05172814024704646
16	1196	0.05135377561807017
16	4963	0.04971206720316173
16	529	0.04877498502280243
16	377	0.048629434356364604
17	356	0.4369550747399629
17	318	0.4171021309216797
17	1196	0.33466454002797846
17	260	0.3208909615182751
17	1213	0.3006290962336677
17	2716	0.29945035614335636
17	4878	0.2828486670154513
17	1089	0.2802492678295943
17	1704	0.2683882853204302
17	778	0.2681526006813649
17	3578	0.26814536002862743
17	8961	0.26436029828126545
17	1214	0.26397305871290916
17	589	0.2500556818318822
17	7438	0.2497974565728102
17	6539	0.2479028374467772
17	541	0.24630848386289758
17	1307	0.2375672945048054
17	47	0.23243084498783628
17	3897	0.23130805990647774
18	778	0.11372019441703472
18	527	0.09142416946932114
18	150	0.06705324404801594
18	593	0.06443934688287713
18	661	0.06354665456551999
18	296	0.059904314539436745
18	1356	0.05938562361993056
18	1357	0.05865604620826534
18	733	0.058574091952041586
18	1210	0.05680236951757582
18	293	0.05591208145177977
18	50	0.05468557674451515
18	1196	0.05359290147720784
18	30	0.05003762986871359
18	6	0.04840688509539942
18	47	0.04802344032850518
18	111	0.047784052903538994
18	858	0.04747267381765999
18	300	0.04678673933296862
18	1183	0.046560579957615505
19	1207	0.3062613515634608
19	260	0.2965428030813788
19	923	0.29639546205616085
19	1198	0.2843467281159639
19	150	0.277791564371073
19	1231	0.27354428992604957
19	47	0.27229219782993014
19	1196	0.2720192168156322
19	527	0.2539521903475878
19	2858	0.25175407804455463
19	111	0.24558389828762772
19	318	0.239899753733567
19	903	0.23605359113402752
19	39	0.23520280333639293
19	1307	0.23347057597745297
19	750	0.23072928310103283
19	1208	0.2298870738778881
19	1213	0.2239480431206544
19	1270	0.2213898447561589
19	34	0.21661556833182818
20	4993	0.17275282705856626
20	260	0.13001870568734608
20	356	0.12385181658285074
20	541	0.111984922506804
20	5952	0.11002542442257107
20	527	0.10293137895923365
20	4226	0.10281989165817697
20	349	0.10190314094429921
20	165	0.09980254638744135
20	480	0.0969550230460134
20	648	0.09361985810760826
20	969	0.08972446506255057
20	589	0.08894967357214868
20	3578	0.08506366659927667
20	908	0.08499587576511121
20	1356	0.08431540497585482
20	1198	0.08342351003554507
20	1204	0.08310222767336381
20	8961	0.08203930946641555
20	1193	0.07169803486105938
21	260	0.4198746242761704
21	356	0.36775175719119463
21	1196	0.36699689061905955
21	318	0.31541132246684656
21	608	0.29690276904519614
21	1213	0.26099505768884934
21	110	0.24128017369053276
21	296	0.23276000337203348
21	480	0.23225941229298558
21	4993	0.2190950323012625
21	2571	0.21027151187150847
21	1214	0.17918944317106805
21	2028	0.1659965362213752
21	349	0.16327996008955992
21	745	0.16175230058139642
21	1265	0.1588664945305934
21	364	0.1583651611140004
21	1204	0.15773336512019615
21	1225	0.15757865871575147
21	924	0.15682188488093837
22	4993	0.42728969244923515
22	260	0.3510773536882159
22	50	0.3356006503084244
22	1210	0.29341071846993233
22	356	0.28379803307866186
22	318	0.2809045179776133
22	1198	0.2773779178315728
22	1704	0.27364260366773424
22	608	0.251215685438604
22	47	0.25005708680471567
22	3578	0.2405154932746759
22	1240	0.23986861335925225
22	2716	0.23058966935261466
22	527	0.22489449072627912
22	6874	0.21657074545605226
22	293	0.20842782103082919
