1	1266	8.0
1	912	8.0
1	1304	7.0
1	1079	7.0
1	2064	6.0
1	1387	6.0
1	1272	6.0
1	1220	6.0
1	924	6.0
1	5060	5.0
1	2973	5.0
1	2917	5.0
1	2871	5.0
1	2599	5.0
1	2396	5.0
1	1282	5.0
1	1276	5.0
1	1249	5.0
1	1233	5.0
1	1228	5.0
2	318	107.0
2	593	98.0
2	364	91.0
2	150	88.0
2	47	87.0
2	110	85.0
2	457	84.0
2	260	82.0
2	608	80.0
2	589	75.0
2	50	75.0
2	32	75.0
2	380	70.0
2	588	68.0
2	377	68.0
2	34	66.0
2	2571	64.0
2	349	64.0
2	595	63.0
2	1196	62.0
3	318	81.0
3	260	76.0
3	356	75.0
3	2329	62.0
3	1198	61.0
3	6539	60.0
3	2959	58.0
3	4993	57.0
3	1270	56.0
3	2571	55.0
3	1210	55.0
3	541	55.0
3	7153	50.0
3	1	49.0
3	2858	48.0
3	296	48.0
3	47	48.0
3	480	47.0
3	3578	46.0
3	1196	46.0
4	1198	338.0
4	260	332.0
4	356	271.0
4	296	240.0
4	527	236.0
4	1210	233.0
4	1220	220.0
4	1196	217.0
4	1265	211.0
4	2571	206.0
4	608	203.0
4	2716	202.0
4	318	201.0
4	47	195.0
4	593	194.0
4	1036	193.0
4	1225	183.0
4	1214	183.0
4	1961	179.0
4	2028	176.0
5	480	120.0
5	527	114.0
5	356	91.0
5	6539	88.0
5	296	87.0
5	1270	85.0
5	47	85.0
5	364	79.0
5	593	77.0
5	150	76.0
5	5952	74.0
5	1097	73.0
5	4995	71.0
5	457	71.0
5	2028	68.0
5	2762	65.0
5	587	65.0
5	7153	64.0
5	589	64.0
5	318	64.0
6	5952	49.0
6	593	43.0
6	1197	41.0
6	750	41.0
6	1304	40.0
6	4993	39.0
6	1252	38.0
6	912	38.0
6	2571	37.0
6	1221	35.0
6	1193	35.0
6	6377	34.0
6	923	34.0
6	1136	33.0
6	904	33.0
6	260	33.0
6	1198	32.0
6	4963	31.0
6	1265	31.0
6	919	31.0
7	260	132.0
7	1198	130.0
7	296	118.0
7	608	116.0
7	527	111.0
7	318	108.0
7	50	93.0
7	1270	89.0
7	1197	89.0
7	480	88.0
7	2918	87.0
7	858	84.0
7	593	83.0
7	2716	82.0
7	1265	82.0
7	2571	81.0
7	47	78.0
7	110	77.0
7	32	77.0
7	1073	76.0
8	593	370.0
8	1270	358.0
8	5952	346.0
8	608	337.0
8	2571	331.0
8	110	326.0
8	1196	304.0
8	2959	287.0
8	1	264.0
8	4993	258.0
8	2762	253.0
8	541	250.0
8	457	250.0
8	1240	247.0
8	1213	245.0
8	1136	245.0
8	480	245.0
8	364	245.0
8	2028	244.0
8	293	241.0
9	593	119.0
9	356	100.0
9	260	91.0
9	110	91.0
9	858	87.0
9	608	87.0
9	1198	80.0
9	296	80.0
9	2858	79.0
9	50	74.0
9	1270	72.0
9	1196	72.0
9	5952	66.0
9	4993	65.0
9	1	65.0
9	2571	64.0
9	480	64.0
9	2959	63.0
9	1225	62.0
9	1213	62.0
10	260	125.0
10	356	108.0
10	593	103.0
10	296	103.0
10	527	98.0
10	1196	92.0
10	1270	89.0
10	2571	86.0
10	608	82.0
10	50	81.0
10	5952	79.0
10	2918	73.0
10	2959	70.0
10	858	70.0
10	110	70.0
10	2858	68.0
10	1	68.0
10	1240	67.0
10	1136	67.0
10	1265	65.0
11	260	37.0
11	1198	33.0
11	47	28.0
11	527	27.0
11	318	27.0
11	296	26.0
11	593	23.0
11	58559	22.0
11	1270	22.0
11	1213	22.0
11	1136	22.0
11	608	22.0
11	4878	21.0
11	1210	21.0
11	858	21.0
11	70286	20.0
11	4226	20.0
11	2959	19.0
11	2858	19.0
11	7153	18.0
12	1198	34.0
12	1193	27.0
12	1079	23.0
12	1270	22.0
12	1307	20.0
12	1206	20.0
12	1278	19.0
12	1208	19.0
12	2973	17.0
12	2716	17.0
12	1214	17.0
12	1210	17.0
12	858	17.0
12	1641	16.0
12	1266	16.0
12	1263	16.0
12	1252	16.0
12	1073	16.0
12	923	16.0
12	919	16.0
13	260	165.0
13	1198	130.0
13	1270	123.0
13	593	120.0
13	5952	118.0
13	2858	116.0
13	608	112.0
13	858	109.0
13	50	109.0
13	2959	103.0
13	1	101.0
13	1210	100.0
13	480	99.0
13	150	99.0
13	1265	97.0
13	1196	95.0
13	47	94.0
13	589	92.0
13	32	90.0
13	4993	89.0
14	4306	14.0
14	1198	14.0
14	1	14.0
14	1265	13.0
14	260	13.0
14	6377	12.0
14	2355	12.0
14	4886	11.0
14	2858	11.0
14	2571	11.0
14	364	11.0
14	5952	10.0
14	3578	10.0
14	1197	10.0
14	1097	10.0
14	7153	9.0
14	5349	9.0
14	4993	9.0
14	3996	9.0
14	2762	9.0
15	1198	406.0
15	318	390.0
15	1270	355.0
15	593	347.0
15	356	312.0
15	858	308.0
15	527	305.0
15	2959	299.0
15	608	293.0
15	2716	280.0
15	1210	279.0
15	1196	270.0
15	541	266.0
15	2858	265.0
15	1036	264.0
15	2762	246.0
15	2918	245.0
15	4993	243.0
15	1193	243.0
15	1089	235.0
16	356	140.0
16	260	130.0
16	296	122.0
16	593	121.0
16	5952	104.0
16	858	101.0
16	110	93.0
16	1196	92.0
16	608	92.0
16	1270	91.0
16	2571	90.0
16	1198	89.0
16	2959	87.0
16	4993	82.0
16	47	82.0
16	7153	79.0
16	4963	77.0
16	1213	77.0
16	58559	76.0
16	4973	76.0
17	318	385.0
17	296	333.0
17	260	324.0
17	356	321.0
17	1198	316.0
17	2858	281.0
17	2959	266.0
17	1270	264.0
17	7153	252.0
17	1206	241.0
17	541	241.0
17	4226	238.0
17	2028	236.0
17	6539	230.0
17	1221	225.0
17	1193	224.0
17	110	224.0
17	1213	221.0
17	2571	219.0
17	1210	215.0
18	356	30.0
18	260	29.0
18	47	27.0
18	110	26.0
18	150	24.0
18	377	23.0
18	661	21.0
18	527	21.0
18	648	20.0
18	1356	19.0
18	494	19.0
18	480	19.0
18	339	19.0
18	2858	18.0
18	1036	18.0
18	589	18.0
18	457	18.0
18	296	18.0
18	265	18.0
18	7438	17.0
19	260	379.0
19	593	378.0
19	318	361.0
19	527	334.0
19	296	309.0
19	608	304.0
19	912	294.0
19	2571	282.0
19	1213	272.0
19	1193	259.0
19	2716	258.0
19	47	258.0
19	2858	246.0
19	1265	243.0
19	1136	239.0
19	1196	238.0
19	2762	228.0
19	904	226.0
19	1207	224.0
19	2918	223.0
20	260	97.0
20	356	94.0
20	1270	81.0
20	1198	75.0
20	318	75.0
20	5952	71.0
20	1210	71.0
20	480	68.0
20	110	61.0
20	1	55.0
20	1265	54.0
20	858	52.0
20	3578	50.0
20	1213	50.0
20	377	48.0
20	364	48.0
20	50	48.0
20	5445	45.0
20	2918	45.0
20	1197	45.0
21	527	210.0
21	1198	209.0
21	318	206.0
21	608	204.0
21	356	172.0
21	1196	168.0
21	50	152.0
21	2571	146.0
21	1193	144.0
21	541	143.0
21	2918	142.0
21	1213	142.0
21	1220	141.0
21	908	140.0
21	2858	132.0
21	5952	130.0
21	2028	129.0
21	589	129.0
21	2959	125.0
21	1	125.0
22	1198	379.0
22	318	363.0
22	2571	336.0
22	1210	311.0
22	110	301.0
22	608	264.0
22	527	264.0
22	47	253.0
22	4993	251.0
22	1265	250.0
22	50	249.0
22	3578	245.0
22	1291	237.0
22	2858	226.0
22	6539	221.0
22	1	214.0
22	2918	212.0
22	1221	211.0
22	8961	208.0
22	1240	207.0
23	260	573.0
23	356	487.0
23	858	457.0
23	5952	438.0
23	50	419.0
23	2959	384.0
23	2858	375.0
23	1196	367.0
23	2762	355.0
23	110	342.0
23	1213	340.0
23	457	336.0
23	1136	322.0
23	1291	311.0
23	1193	301.0
23	1197	292.0
23	1206	283.0
23	1704	274.0
23	1265	273.0
23	1259	269.0
24	356	87.0
24	593	84.0
24	318	84.0
24	260	77.0
24	110	73.0
24	480	71.0
24	150	64.0
24	589	63.0
24	527	59.0
24	50	55.0
24	588	54.0
24	377	53.0
24	858	51.0
24	47	51.0
24	780	50.0
24	608	50.0
24	364	50.0
